id,bureau,adresse,cp,ville,latitude,longitude,result_label,result_score,result_type,result_id,result_housenumber,result_name,result_street,result_postcode,result_city,result_context,result_citycode
295,2,10   RUE SIMON,94480.0,ABLON-SUR-SEINE,48.724681,2.423849,10 Rue Simon 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050865,10,Rue Simon,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
296,2,10 BIS AVENUE DE LA REINE ASTRID,94480.0,ABLON-SUR-SEINE,48.728405,2.420098,10 BIS Avenue de la Reine Astrid 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271048568,10 BIS,Avenue de la Reine Astrid,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
297,2,10 BIS RUE BIR-HAKEIM,94480.0,ABLON-SUR-SEINE,48.727435,2.419694,10 BIS Rue Bir Hakeim 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049111,10 BIS,Rue Bir Hakeim,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
298,2,11   AVENUE AUGUSTE DURU,94480.0,ABLON-SUR-SEINE,48.724425,2.421367,11 Avenue Auguste Duru 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050903,11,Avenue Auguste Duru,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
299,2,11   AVENUE DE LA REINE ASTRID,94480.0,ABLON-SUR-SEINE,48.728343,2.419867,11 Avenue de la Reine Astrid 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271048569,11,Avenue de la Reine Astrid,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
300,2,11   RUE BIR-HAKEIM,94480.0,ABLON-SUR-SEINE,48.727371999999995,2.4215240000000002,11 Rue Bir Hakeim 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049088,11,Rue Bir Hakeim,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
301,2,11   RUE D'ESTIENNE D'ORVES,94480.0,ABLON-SUR-SEINE,48.724938,2.4161650000000003,11 Rue d'Estienne d'Orves 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050572,11,Rue d'Estienne d'Orves,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
302,2,11   RUE DES MARAÎCHERS,94480.0,ABLON-SUR-SEINE,48.727464000000005,2.42275,11 Rue des Maraîchers 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049083,11,Rue des Maraîchers,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
303,2,11   RUE DES ROSES,94480.0,ABLON-SUR-SEINE,48.726299,2.424583,11 Rue des Roses 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049655,11,Rue des Roses,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
304,2,11   RUE DU GÉNÉRAL KOENIG,94480.0,ABLON-SUR-SEINE,48.728299,2.420845,11 Rue du Général Koenig 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271048558,11,Rue du Général Koenig,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
305,2,11   RUE EDOUARD JUVIGNY,94480.0,ABLON-SUR-SEINE,48.726268,2.422187,11 Rue Édouard Juvigny 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049667,11,Rue Édouard Juvigny,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
306,2,11   RUE HENRI MAGNIER,94480.0,ABLON-SUR-SEINE,48.724018,2.422453,11 Rue Henri Magnier 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271051238,11,Rue Henri Magnier,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
307,2,12   AVENUE DE LA REINE ASTRID,94480.0,ABLON-SUR-SEINE,48.728486,2.42023,12 Avenue de la Reine Astrid 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271048570,12,Avenue de la Reine Astrid,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
308,2,12   RUE BIR-HAKEIM,94480.0,ABLON-SUR-SEINE,48.727426,2.4197610000000003,12 Rue Bir Hakeim 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049097,12,Rue Bir Hakeim,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
309,2,12   RUE DES ROSES,94480.0,ABLON-SUR-SEINE,48.726240000000004,2.4245349999999997,12 Rue des Roses 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049656,12,Rue des Roses,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
310,2,12   RUE DU GÉNÉRAL KOENIG,94480.0,ABLON-SUR-SEINE,48.728010999999995,2.420878,12 Rue du Général Koenig 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271048834,12,Rue du Général Koenig,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
311,2,12   RUE DU GÉNÉRAL LECLERC,94480.0,ABLON-SUR-SEINE,48.728353000000006,2.422109,12 Rue du Général Leclerc 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271048555,12,Rue du Général Leclerc,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
312,2,12   RUE EDOUARD JUVIGNY,94480.0,ABLON-SUR-SEINE,48.726109,2.421696,12 Rue Édouard Juvigny 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049963,12,Rue Édouard Juvigny,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
313,2,12   RUE HENRI MAGNIER,94480.0,ABLON-SUR-SEINE,48.723934,2.4223310000000002,12 Rue Henri Magnier 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271051239,12,Rue Henri Magnier,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
314,2,12   RUE SIMON,94480.0,ABLON-SUR-SEINE,48.724813,2.4237580000000003,12 Rue Simon 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050866,12,Rue Simon,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
315,2,13   AVENUE AUGUSTE DURU,94480.0,ABLON-SUR-SEINE,48.724476,2.421593,13 Avenue Auguste Duru 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050905,13,Avenue Auguste Duru,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
316,2,13   AVENUE DE LA REINE ASTRID,94480.0,ABLON-SUR-SEINE,48.728421999999995,2.419978,13 Avenue de la Reine Astrid 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271048571,13,Avenue de la Reine Astrid,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
317,2,13   AVENUE DU GÉNÉRAL DE GAULLE,94480.0,ABLON-SUR-SEINE,48.726222,2.418584,13 Avenue du Général de Gaulle 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049683,13,Avenue du Général de Gaulle,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
318,2,13   RUE BIR-HAKEIM,94480.0,ABLON-SUR-SEINE,48.727449,2.421653,13 Rue Bir Hakeim 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049089,13,Rue Bir Hakeim,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
319,2,13   RUE DE LA SABLIÈRE,94480.0,ABLON-SUR-SEINE,48.72705,2.424531,13 Rue de la Sablière 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049077,13,Rue de la Sablière,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
320,2,13   RUE DU GÉNÉRAL KOENIG,94480.0,ABLON-SUR-SEINE,48.728184000000006,2.420845,13 Rue du Général Koenig 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271048559,13,Rue du Général Koenig,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
321,2,13   RUE DU GÉNÉRAL LECLERC,94480.0,ABLON-SUR-SEINE,48.728388,2.422031,13 Rue du Général Leclerc 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271048556,13,Rue du Général Leclerc,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
322,2,13   RUE EDOUARD JUVIGNY,94480.0,ABLON-SUR-SEINE,48.726347,2.422526,13 Rue Édouard Juvigny 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049668,13,Rue Édouard Juvigny,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
323,2,13   RUE SIMON,94480.0,ABLON-SUR-SEINE,48.724532,2.4238560000000002,13 Rue Simon 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050867,13,Rue Simon,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
324,2,13 BIS RUE SIMON,94480.0,ABLON-SUR-SEINE,48.724635,2.423787,13 BIS Rue Simon 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050868,13 BIS,Rue Simon,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
325,2,14   AVENUE AUGUSTE DURU,94480.0,ABLON-SUR-SEINE,48.724421,2.421578,14 Avenue Auguste Duru 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050906,14,Avenue Auguste Duru,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
326,2,14   AVENUE DE LA REINE ASTRID,94480.0,ABLON-SUR-SEINE,48.728576000000004,2.420379,14 Avenue de la Reine Astrid 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271048339,14,Avenue de la Reine Astrid,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
327,2,14   AVENUE DU GÉNÉRAL DE GAULLE,94480.0,ABLON-SUR-SEINE,48.726946999999996,2.418727,14 Avenue du Général de Gaulle 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049381,14,Avenue du Général de Gaulle,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
328,2,14   RUE BIR-HAKEIM,94480.0,ABLON-SUR-SEINE,48.727416999999996,2.419814,14 Rue Bir Hakeim 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049098,14,Rue Bir Hakeim,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
329,2,14   RUE DU GÉNÉRAL KOENIG,94480.0,ABLON-SUR-SEINE,48.728146,2.420907,14 Rue du Général Koenig 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271048560,14,Rue du Général Koenig,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
330,2,14   RUE DU GÉNÉRAL LECLERC,94480.0,ABLON-SUR-SEINE,48.728497,2.422128,14 Rue du Général Leclerc 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271048557,14,Rue du Général Leclerc,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
331,2,14   RUE EDOUARD JUVIGNY,94480.0,ABLON-SUR-SEINE,48.726155,2.4219009999999996,14 Rue Édouard Juvigny 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049954,14,Rue Édouard Juvigny,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
332,2,14   RUE HENRI MAGNIER,94480.0,ABLON-SUR-SEINE,48.723965,2.422533,14 Rue Henri Magnier 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271051240,14,Rue Henri Magnier,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
333,2,14   RUE SIMON,94480.0,ABLON-SUR-SEINE,48.724944,2.423686,14 Rue Simon 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000325385016,14,Rue Simon,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
334,2,14 BIS RUE BIR-HAKEIM,94480.0,ABLON-SUR-SEINE,48.727399,2.41989,14 BIS Rue Bir Hakeim 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049099,14 BIS,Rue Bir Hakeim,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
335,2,15   AVENUE DE LA REINE ASTRID,94480.0,ABLON-SUR-SEINE,48.728497999999995,2.420116,15 Avenue de la Reine Astrid 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271048572,15,Avenue de la Reine Astrid,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
336,2,15   AVENUE DU GÉNÉRAL DE GAULLE,94480.0,ABLON-SUR-SEINE,48.726416,2.4185939999999997,15 Avenue du Général de Gaulle 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049684,15,Avenue du Général de Gaulle,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
337,2,15   RUE BIR-HAKEIM,94480.0,ABLON-SUR-SEINE,48.727579999999996,2.421846,15 Rue Bir Hakeim 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049084,15,Rue Bir Hakeim,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
338,2,15   RUE DE LA SABLIÈRE,94480.0,ABLON-SUR-SEINE,48.727567,2.424399,15 Rue de la Sablière 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049078,15,Rue de la Sablière,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
339,2,15   RUE DU GÉNÉRAL KOENIG,94480.0,ABLON-SUR-SEINE,48.728424,2.420897,15 Rue du Général Koenig 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271048561,15,Rue du Général Koenig,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
340,2,15   RUE EDOUARD JUVIGNY,94480.0,ABLON-SUR-SEINE,48.726432,2.422889,15 Rue Édouard Juvigny 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049662,15,Rue Édouard Juvigny,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
341,2,15   RUE SIMON,94480.0,ABLON-SUR-SEINE,48.72472,2.4237330000000004,15 Rue Simon 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050870,15,Rue Simon,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
342,2,15   SENTIER DU CHALLOY,94480.0,ABLON-SUR-SEINE,48.727206,2.416798,15 Sentier du Challoy 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049121,15,Sentier du Challoy,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
343,2,15 BIS AVENUE DU GÉNÉRAL DE GAULLE,94480.0,ABLON-SUR-SEINE,48.726456,2.418593,15 BIS Avenue du Général de Gaulle 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049685,15 BIS,Avenue du Général de Gaulle,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
344,2,15 TER AVENUE DU GÉNÉRAL DE GAULLE,94480.0,ABLON-SUR-SEINE,48.726496999999995,2.418592,15 TER Avenue du Général de Gaulle 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049686,15 TER,Avenue du Général de Gaulle,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
345,2,16   AVENUE AUGUSTE DURU,94480.0,ABLON-SUR-SEINE,48.724421,2.42194,16 Avenue Auguste Duru 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050899,16,Avenue Auguste Duru,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
346,2,16   AVENUE DE LA REINE ASTRID,94480.0,ABLON-SUR-SEINE,48.728663,2.4205,16 Avenue de la Reine Astrid 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271048332,16,Avenue de la Reine Astrid,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
347,2,16   AVENUE DU GÉNÉRAL DE GAULLE,94480.0,ABLON-SUR-SEINE,48.726883,2.418707,16 Avenue du Général de Gaulle 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049382,16,Avenue du Général de Gaulle,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
348,2,16   RUE DU GÉNÉRAL KOENIG,94480.0,ABLON-SUR-SEINE,48.728262,2.420931,16 Rue du Général Koenig 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271048562,16,Rue du Général Koenig,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
349,2,16   RUE DU GÉNÉRAL LECLERC,94480.0,ABLON-SUR-SEINE,48.728609000000006,2.422144,16 Rue du Général Leclerc 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271048320,16,Rue du Général Leclerc,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
350,2,16   RUE EDOUARD JUVIGNY,94480.0,ABLON-SUR-SEINE,48.726185,2.422031,16 Rue Édouard Juvigny 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049955,16,Rue Édouard Juvigny,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
351,2,16   RUE HENRI MAGNIER,94480.0,ABLON-SUR-SEINE,48.724019,2.422695,16 Rue Henri Magnier 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271051233,16,Rue Henri Magnier,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
352,2,16   RUE SIMON,94480.0,ABLON-SUR-SEINE,48.725082,2.4235900000000004,16 Rue Simon 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050534,16,Rue Simon,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
353,2,17   AVENUE DU GÉNÉRAL DE GAULLE,94480.0,ABLON-SUR-SEINE,48.726603000000004,2.4185830000000004,17 Avenue du Général de Gaulle 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049687,17,Avenue du Général de Gaulle,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
354,2,17   RUE DE LA SABLIÈRE,94480.0,ABLON-SUR-SEINE,48.727998,2.424306,17 Rue de la Sablière 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271048815,17,Rue de la Sablière,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
355,2,17   RUE DU GÉNÉRAL KOENIG,94480.0,ABLON-SUR-SEINE,48.728521,2.420918,17 Rue du Général Koenig 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271048327,17,Rue du Général Koenig,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
356,2,17   RUE DU GÉNÉRAL LECLERC,94480.0,ABLON-SUR-SEINE,48.72873,2.4220759999999997,17 Rue du Général Leclerc 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271048321,17,Rue du Général Leclerc,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
357,2,17   RUE EDOUARD JUVIGNY,94480.0,ABLON-SUR-SEINE,48.726503,2.4231979999999997,17 Rue Édouard Juvigny 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049663,17,Rue Édouard Juvigny,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
358,2,17   RUE SIMON,94480.0,ABLON-SUR-SEINE,48.725061,2.4235279999999997,17 Rue Simon 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050535,17,Rue Simon,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
359,2,17   SENTIER DU CHALLOY,94480.0,ABLON-SUR-SEINE,48.727290999999994,2.416771,17 Sentier du Challoy 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049117,17,Sentier du Challoy,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
360,2,17 BIS AVENUE DE LA REINE ASTRID,94480.0,ABLON-SUR-SEINE,48.728654999999996,2.420363,17 BIS Avenue de la Reine Astrid 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271048341,17 BIS,Avenue de la Reine Astrid,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
361,2,18   AVENUE AUGUSTE DURU,94480.0,ABLON-SUR-SEINE,48.724546000000004,2.422125,18 Avenue Auguste Duru 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050900,18,Avenue Auguste Duru,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
362,2,18   AVENUE DE LA REINE ASTRID,94480.0,ABLON-SUR-SEINE,48.728751,2.420643,18 Avenue de la Reine Astrid 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271048333,18,Avenue de la Reine Astrid,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
363,2,18   AVENUE DU GÉNÉRAL DE GAULLE,94480.0,ABLON-SUR-SEINE,48.727058,2.418733,18 Avenue du Général de Gaulle 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049384,18,Avenue du Général de Gaulle,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
364,2,18   RUE BIR-HAKEIM,94480.0,ABLON-SUR-SEINE,48.727257,2.420238,18 Rue Bir Hakeim 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049102,18,Rue Bir Hakeim,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
365,2,18   RUE EDOUARD JUVIGNY,94480.0,ABLON-SUR-SEINE,48.726226000000004,2.422211,18 Rue Édouard Juvigny 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271049669,18,Rue Édouard Juvigny,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
366,2,18   RUE HENRI MAGNIER,94480.0,ABLON-SUR-SEINE,48.724073,2.422914,18 Rue Henri Magnier 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271051235,18,Rue Henri Magnier,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
367,2,18   RUE SIMON,94480.0,ABLON-SUR-SEINE,48.725192,2.423527,18 Rue Simon 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271050536,18,Rue Simon,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
